id_accident,jour,mois,annee,heure_minute,luminosite,meteo,type_collision,departement,commune,agglomeration,categorie_route,regime_circulation,profil_route,etat_surface
202300026533,24,5,2023,17:05,1,1,3,64,64102,2,4,2,1,1
202300026533,24,5,2023,17:05,1,1,3,64,64102,2,4,2,1,1
202300026534,10,9,2023,12:40,1,1,7,75,75114,2,4,2,1,1
202300026534,10,9,2023,12:40,1,1,7,75,75114,2,4,-1,1,1
202300026535,6,3,2023,08:30,2,1,2,91,91687,2,3,2,1,1
202300026536,10,9,2023,15:10,1,1,6,75,75113,2,4,1,1,1
202300026537,11,11,2023,18:45,5,1,2,76,76351,2,3,2,1,2
202300026538,4,3,2023,22:30,3,1,6,91,91228,2,4,2,1,1
202300026539,9,9,2023,09:49,1,1,2,75,75110,2,4,-1,1,1
202300026539,9,9,2023,09:49,1,1,2,75,75110,2,4,3,2,1
202300026540,4,3,2023,19:35,2,8,2,91,91433,1,3,3,1,1
202300026541,24,5,2023,14:30,1,1,1,64,64024,2,4,2,1,1
202300026542,11,11,2023,05:20,5,3,6,76,76351,2,3,2,2,2
202300026543,7,2,2023,11:40,1,1,3,89,89387,2,3,2,1,1
202300026544,10,9,2023,19:10,1,1,7,75,75107,2,4,2,1,1
202300026544,10,9,2023,19:10,1,1,7,75,75107,2,4,2,1,1
202300026545,3,3,2023,15:24,1,1,3,87,87085,2,4,3,2,1
202300026545,3,3,2023,15:24,1,1,3,87,87085,2,4,3,1,1
202300026546,24,5,2023,09:20,1,1,6,64,64024,2,4,2,1,1
202300026547,10,9,2023,11:05,1,1,2,75,75107,2,4,1,1,1
202300026547,10,9,2023,11:05,1,1,2,75,75107,2,4,-1,1,1
202300026548,12,11,2023,18:25,2,2,3,71,71306,2,4,2,1,2
202300026548,12,11,2023,18:25,2,2,3,71,71306,2,4,2,1,2
202300026549,25,5,2023,20:10,1,1,1,59,59360,2,7,2,1,1
202300026550,6,3,2023,22:50,5,1,3,78,78172,2,3,-1,1,1
202300026550,6,3,2023,22:50,5,1,3,78,78172,2,3,-1,1,1
202300026551,9,9,2023,23:40,5,1,1,75,75101,2,4,-1,1,1
202300026551,9,9,2023,23:40,5,1,1,75,75101,2,4,2,1,1
202300026552,24,11,2023,19:50,3,1,2,70,70388,1,3,2,1,1
202300026553,25,5,2023,16:30,1,1,3,59,59609,1,7,3,1,1
202300026554,2,3,2023,15:30,1,1,2,73,73008,2,3,3,1,1
202300026555,13,11,2023,18:50,5,2,3,69,69282,2,6,-1,1,2
202300026556,6,3,2023,09:30,1,1,6,69,69266,2,4,2,1,1
202300026556,6,3,2023,09:30,1,1,6,69,69266,2,4,2,1,1
202300026557,10,9,2023,19:31,1,1,3,94,94054,2,4,2,1,1
202300026558,13,11,2023,17:10,5,8,6,69,69256,2,4,2,1,2
202300026559,6,3,2023,09:40,1,1,1,69,69259,2,4,2,2,1
202300026559,6,3,2023,09:40,1,1,1,69,69259,2,4,2,2,1
202300026560,10,9,2023,14:47,1,1,6,94,94018,2,4,1,1,1
202300026561,11,11,2023,11:15,1,1,6,69,69290,2,7,2,1,1
202300026562,5,3,2023,13:10,1,1,6,69,69029,2,4,2,1,1
202300026562,5,3,2023,13:10,1,1,6,69,69029,2,4,2,1,1
202300026563,9,9,2023,22:10,5,1,3,94,94004,2,3,2,1,1
202300026564,6,3,2023,13:50,1,1,1,64,64445,2,4,2,1,1
202300026564,6,3,2023,13:50,1,1,1,64,64445,2,4,2,2,1
202300026565,13,11,2023,15:45,1,1,3,64,64445,2,4,2,1,1
202300026565,13,11,2023,15:45,1,1,3,64,64445,2,4,2,1,1
202300026566,10,9,2023,12:00,1,1,6,93,93051,2,4,2,1,1
202300026567,6,3,2023,04:00,5,1,6,59,59346,2,7,-1,1,1
202300026568,10,9,2023,17:00,1,1,3,93,93050,2,4,2,1,1
202300026568,10,9,2023,17:00,1,1,3,93,93050,2,4,1,1,1
202300026569,12,11,2023,23:00,5,1,6,64,64024,2,4,2,1,1
202300026569,12,11,2023,23:00,5,1,6,64,64024,2,4,2,1,1
202300026570,9,9,2023,22:30,5,1,7,93,93057,2,4,2,1,1
202300026571,6,3,2023,20:23,5,1,6,56,56260,2,4,2,1,1
202300026571,6,3,2023,20:23,5,1,6,56,56260,2,4,2,1,1
202300026572,10,9,2023,16:15,1,1,2,93,93007,2,4,2,2,1
202300026573,12,11,2023,21:30,5,1,2,64,64024,2,4,2,1,1
202300026574,10,9,2023,16:35,1,1,2,93,93007,2,4,2,1,1
202300026575,12,11,2023,12:20,1,8,2,64,64102,2,4,2,1,2
202300026576,10,9,2023,11:02,1,1,3,92,92064,2,3,-1,2,1
202300026576,10,9,2023,11:02,1,1,3,92,92064,2,3,-1,1,1
202300026577,10,9,2023,09:30,1,1,7,92,92012,2,3,3,1,1
202300026578,10,9,2023,04:40,3,1,6,60,60484,1,4,2,1,9
202300026579,11,9,2023,07:40,2,1,7,50,50590,1,3,2,1,1
202300026580,13,11,2023,09:00,1,1,2,63,63113,2,4,1,1,1
202300026581,11,9,2023,11:58,1,7,6,54,54296,1,3,2,1,1
202300026582,8,9,2023,22:00,5,1,6,62,62053,2,3,2,1,1
202300026583,9,9,2023,14:40,1,1,7,43,43074,1,3,2,1,1
202300026584,13,11,2023,08:10,1,1,3,63,63032,2,4,2,2,1
202300026585,9,9,2023,21:45,5,1,6,35,35318,2,3,2,1,1
202300026586,13,11,2023,19:00,5,1,6,59,59616,2,4,2,1,1
202300026586,13,11,2023,19:00,5,1,6,59,59616,2,4,2,1,1
202300026587,9,9,2023,21:30,3,1,2,35,35265,1,3,3,1,1
202300026588,11,9,2023,09:00,1,1,3,63,63473,1,3,2,1,1
202300026588,11,9,2023,09:00,1,1,3,63,63473,1,3,2,-1,1
202300026588,11,9,2023,09:00,1,1,3,63,63473,1,3,2,1,1
202300026589,13,11,2023,08:05,2,8,6,59,59599,2,4,1,1,2
202300026589,13,11,2023,08:05,2,8,6,59,59599,2,4,1,1,2
202300026590,10,9,2023,17:20,1,1,4,21,21214,1,1,1,2,1
202300026591,13,11,2023,05:45,5,2,3,59,59122,2,4,1,1,2
202300026592,11,9,2023,12:50,1,1,3,974,97410,2,2,2,1,1
202300026593,11,11,2023,11:35,1,1,6,57,57757,2,3,2,1,1
202300026594,11,9,2023,08:10,1,1,1,06,06126,1,7,2,1,1
202300026595,13,11,2023,05:30,5,3,6,57,57463,2,4,2,2,2
202300026596,10,9,2023,17:24,1,1,7,65,65447,2,3,2,1,1
202300026597,13,11,2023,12:40,1,8,2,56,56098,2,3,2,1,2
202300026598,5,9,2023,16:00,1,1,3,23,23077,1,3,2,1,1
202300026599,10,9,2023,10:00,1,1,6,21,21081,1,3,2,1,9
202300026600,10,11,2023,18:25,5,2,6,56,56083,2,3,2,2,2
202300026601,10,6,2023,16:15,1,1,1,30,30047,1,3,2,1,1
202300026602,12,11,2023,03:35,5,2,7,50,50129,2,9,3,1,2
202300026603,10,9,2023,16:50,1,1,3,56,56190,1,3,2,1,1
202300026603,10,9,2023,16:50,1,1,3,56,56190,1,3,2,1,1
202300026604,11,11,2023,15:40,1,1,7,49,49099,2,4,1,1,1
202300026605,10,9,2023,05:45,3,1,5,56,56248,2,4,2,1,1
202300026606,14,8,2023,12:00,1,1,2,74,74104,1,3,2,1,1
202300026606,14,8,2023,12:00,1,1,2,74,74104,1,3,2,1,1
202300026607,11,11,2023,01:41,5,1,3,49,49007,2,3,3,1,1
202300026608,11,9,2023,14:20,1,2,3,76,76636,1,7,2,1,2
202300026609,10,9,2023,16:10,1,1,7,80,80649,1,3,2,1,1
202300026610,10,9,2023,07:58,1,1,6,82,82125,2,3,2,1,1
202300026611,13,11,2023,16:00,1,2,4,45,45302,2,4,3,1,2
202300026612,18,12,2023,19:40,2,1,6,13,13209,2,4,2,2,1
202300026613,13,11,2023,18:50,5,3,6,45,45208,2,4,2,1,2
202300026614,11,9,2023,08:40,1,1,2,71,71061,1,3,2,1,1
202300026614,11,9,2023,08:40,1,1,2,71,71061,1,3,2,1,1
202300026615,18,12,2023,19:00,4,1,7,13,13213,2,4,1,1,1
202300026616,13,11,2023,07:50,2,8,7,43,43157,2,4,1,1,8
202300026617,2,9,2023,17:20,1,1,6,71,71263,2,9,2,1,1
202300026618,18,12,2023,17:50,1,1,6,13,13214,2,4,2,1,1
202300026619,10,9,2023,12:15,1,7,6,63,63319,1,3,2,2,1
202300026620,10,9,2023,01:30,3,1,7,63,63273,2,3,2,1,1
202300026621,13,11,2023,18:25,5,2,2,38,38185,2,7,1,1,2
202300026622,18,12,2023,10:05,1,1,2,13,13202,2,4,3,1,1
202300026623,10,9,2023,12:45,1,1,6,61,61480,1,3,2,1,1
202300026624,18,12,2023,09:40,1,1,1,13,13207,2,4,-1,1,1
202300026625,13,11,2023,17:35,1,3,4,37,37122,1,7,3,1,2
202300026626,18,12,2023,15:50,1,1,3,06,06069,1,3,2,1,1
202300026627,10,9,2023,15:57,1,1,1,55,55363,1,3,3,1,1
202300026628,10,9,2023,20:30,2,1,6,49,49125,2,4,2,1,1
202300026629,13,11,2023,17:40,5,3,3,37,37208,2,4,2,4,2
202300026629,13,11,2023,17:40,5,3,3,37,37208,2,4,2,1,2
202300026630,18,12,2023,09:00,1,7,2,06,06069,1,3,2,1,1
202300026631,13,11,2023,14:10,1,2,6,37,37261,2,4,-1,1,2
202300026632,10,9,2023,17:57,1,1,3,42,42334,1,3,2,1,1
202300026633,18,12,2023,09:50,1,1,6,03,03321,2,3,2,1,1
202300026634,13,11,2023,07:55,2,2,6,37,37261,2,4,-1,1,2
202300026635,10,9,2023,17:30,1,1,1,42,42142,1,3,2,2,1
202300026636,18,12,2023,08:50,2,1,3,75,75113,2,4,1,1,1
202300026637,11,9,2023,07:40,1,1,6,46,46028,1,3,2,1,1
202300026638,13,11,2023,14:00,1,1,3,35,35238,2,4,3,1,1
202300026638,13,11,2023,14:00,1,1,3,35,35238,2,4,1,1,1
202300026639,17,12,2023,18:30,5,1,6,75,75116,2,4,2,1,1
202300026639,17,12,2023,18:30,5,1,6,75,75116,2,4,2,1,1
202300026640,13,11,2023,23:50,5,2,6,33,33063,2,4,2,1,2
202300026641,9,9,2023,16:27,1,1,3,46,46317,1,3,2,1,1
202300026641,9,9,2023,16:27,1,1,3,46,46317,1,3,2,1,1
202300026642,13,11,2023,20:15,5,2,6,33,33063,2,4,2,1,2
202300026643,16,12,2023,20:22,5,1,3,75,75105,2,4,2,1,1
202300026643,16,12,2023,20:22,5,1,3,75,75105,2,4,2,1,1
202300026644,10,9,2023,18:45,1,7,3,47,47320,1,3,2,1,1
202300026644,10,9,2023,18:45,1,7,3,47,47320,1,3,2,1,1
202300026645,13,11,2023,08:46,2,1,6,31,31555,2,4,-1,1,1
202300026646,10,9,2023,17:45,1,1,7,22,22194,1,3,2,1,1
202300026647,18,12,2023,17:17,5,1,6,75,75118,2,4,2,1,1
202300026647,18,12,2023,17:17,5,1,6,75,75118,2,4,2,1,1
202300026648,13,11,2023,08:10,1,1,1,31,31555,2,4,2,1,1
202300026649,18,12,2023,15:40,1,8,6,75,75116,2,4,1,1,1
202300026650,9,9,2023,18:00,1,1,3,22,22062,1,4,2,1,1
202300026651,10,9,2023,21:18,2,1,7,39,39008,1,3,2,1,1
202300026652,13,11,2023,11:20,1,1,3,31,31483,2,3,2,1,1
202300026653,18,12,2023,18:11,5,1,1,75,75113,2,4,3,1,1
202300026653,18,12,2023,18:11,5,1,1,75,75113,2,4,1,1,1
202300026654,9,9,2023,17:25,1,1,6,35,35069,2,6,-1,1,1
202300026655,10,11,2023,07:19,1,1,3,30,30189,1,3,2,2,1
202300026655,10,11,2023,07:19,1,1,3,30,30189,1,3,2,1,1
202300026656,9,9,2023,09:20,1,1,6,35,35227,1,3,2,1,1
202300026657,18,12,2023,08:50,1,2,2,75,75111,2,4,1,1,2
202300026657,18,12,2023,08:50,1,2,2,75,75111,2,4,1,1,2
202300026658,10,9,2023,18:30,1,7,6,29,29020,1,3,2,3,1
202300026659,13,11,2023,21:10,5,1,6,27,27229,2,3,1,1,1
202300026660,18,12,2023,19:15,5,1,7,75,75101,2,4,2,1,2
202300026660,18,12,2023,19:15,5,1,7,75,75101,2,4,2,1,2
202300026661,8,9,2023,17:30,1,1,1,31,31100,1,3,2,2,1
202300026662,13,11,2023,18:30,5,2,4,25,25056,2,4,3,1,2
202300026663,18,12,2023,09:05,1,1,3,94,94081,2,3,1,1,1
202300026663,18,12,2023,09:05,1,1,3,94,94081,2,3,1,1,1
202300026664,13,11,2023,17:50,3,1,6,22,22278,2,4,2,1,1
202300026664,13,11,2023,17:50,3,1,6,22,22278,2,4,-1,1,1
202300026665,18,12,2023,20:35,5,8,3,94,94052,2,3,1,1,1
202300026666,8,9,2023,18:10,1,1,5,03,03126,2,3,2,1,1
202300026666,8,9,2023,18:10,1,1,5,03,03126,2,3,2,1,1
202300026667,13,11,2023,12:50,1,2,6,17,17415,1,3,1,2,2
202300026668,18,12,2023,23:00,5,1,6,94,94041,2,3,2,1,1
202300026669,9,9,2023,13:20,1,1,3,01,01319,1,3,2,1,1
202300026669,9,9,2023,13:20,1,1,3,01,01319,1,3,2,1,1
202300026670,13,11,2023,07:15,1,1,3,13,13005,2,3,2,1,1
202300026671,17,12,2023,01:00,5,1,2,94,94073,2,3,2,1,1
202300026672,10,9,2023,18:50,1,7,3,58,58244,1,3,2,1,1
202300026673,12,11,2023,23:05,5,8,1,10,10387,2,4,2,1,2
202300026673,12,11,2023,23:05,5,8,1,10,10387,2,4,1,1,2
202300026674,18,12,2023,10:55,1,8,2,93,93066,2,3,2,1,1
202300026675,10,9,2023,16:40,1,1,3,14,14494,1,3,2,1,1
202300026675,10,9,2023,16:40,1,1,3,14,14494,1,3,2,1,1
202300026676,18,12,2023,15:26,1,8,6,93,93029,2,3,2,1,1
202300026677,11,11,2023,19:27,5,1,4,75,75120,2,4,1,1,1
202300026678,17,12,2023,18:45,5,1,3,92,92050,2,4,2,1,1
202300026679,10,9,2023,14:30,1,1,3,50,50509,1,3,2,1,1
202300026680,12,11,2023,19:07,5,1,7,75,75116,2,4,2,1,2
202300026681,18,12,2023,16:35,2,8,7,92,92049,2,3,2,1,1
202300026682,10,9,2023,18:50,1,1,1,64,64005,1,3,2,2,1
202300026683,13,11,2023,17:50,5,2,6,75,75119,2,4,1,1,2
202300026683,13,11,2023,17:50,5,2,6,75,75119,2,4,1,1,2
202300026684,17,12,2023,14:55,1,1,3,92,92044,2,4,1,1,1
202300026685,11,9,2023,17:15,1,1,3,64,64464,1,3,2,1,1
202300026685,11,9,2023,17:15,1,1,3,64,64464,1,3,-1,1,1
202300026686,13,11,2023,07:50,1,2,3,75,75117,2,4,1,1,2
202300026686,13,11,2023,07:50,1,2,3,75,75117,2,4,4,1,2
202300026687,18,12,2023,09:45,1,1,6,92,92002,2,3,2,1,1
202300026687,18,12,2023,09:45,1,1,6,92,92002,2,3,1,1,1
202300026688,10,9,2023,09:45,1,1,3,43,43141,2,3,2,1,1
202300026688,10,9,2023,09:45,1,1,3,43,43141,2,3,2,1,1
202300026689,9,9,2023,21:00,3,9,6,43,43131,1,3,2,1,1
202300026690,13,11,2023,15:25,1,8,3,75,75116,2,4,2,1,1
202300026690,13,11,2023,15:25,1,8,3,75,75116,2,4,1,1,2
202300026691,14,12,2023,19:30,3,1,1,47,47124,1,3,2,3,2
202300026692,9,9,2023,23:20,3,1,7,16,16085,1,4,2,1,1
202300026692,9,9,2023,23:20,3,1,7,16,16085,1,4,2,1,1
202300026693,13,11,2023,07:50,1,2,7,75,75113,2,4,2,1,2
202300026693,13,11,2023,07:50,1,2,7,75,75113,2,4,1,1,2
202300026694,18,12,2023,18:35,3,5,7,47,47015,1,3,2,1,2
202300026695,13,11,2023,17:55,5,2,2,75,75113,2,4,2,1,2
202300026696,8,9,2023,10:50,1,1,6,07,07010,2,4,2,2,1
202300026697,12,11,2023,04:00,5,2,6,75,75114,2,4,1,1,2
202300026697,12,11,2023,04:00,5,2,6,75,75114,2,4,1,1,2
202300026698,18,12,2023,16:30,2,1,1,11,11366,1,3,2,1,1
202300026699,19,12,2023,10:55,1,2,6,59,59653,2,4,2,1,2
202300026700,11,9,2023,17:50,1,7,1,21,21582,1,4,2,2,1
202300026701,19,12,2023,06:50,3,1,6,19,19021,1,3,2,1,1
202300026702,10,9,2023,16:05,1,1,3,21,21492,1,3,2,1,1
202300026702,10,9,2023,16:05,1,1,3,21,21492,1,3,1,1,1
202300026703,13,11,2023,09:15,1,8,6,75,75112,2,4,1,1,2
202300026703,13,11,2023,09:15,1,8,6,75,75112,2,4,1,1,2
202300026704,10,9,2023,18:20,1,1,2,85,85172,1,3,2,1,1
202300026705,10,9,2023,19:34,1,1,7,85,85254,1,4,2,1,1
202300026706,10,9,2023,08:05,1,1,6,85,85031,2,4,2,1,1
202300026707,18,12,2023,18:25,3,1,4,79,79195,1,2,3,1,1
202300026708,11,9,2023,12:35,1,2,3,27,27056,1,3,2,4,2
202300026708,11,9,2023,12:35,1,2,3,27,27056,1,3,2,2,2
202300026709,13,12,2023,15:40,1,2,6,82,82119,1,3,2,2,2
202300026710,10,9,2023,21:45,3,1,7,27,27608,1,3,2,1,1
202300026711,22,8,2023,01:20,3,1,7,87,87118,1,3,2,1,1
202300026712,24,11,2023,16:45,1,1,6,33,33140,2,3,2,1,1
202300026713,10,9,2023,12:30,1,1,6,37,37277,1,3,2,1,1
202300026714,9,9,2023,17:45,1,1,6,30,30341,2,4,2,1,1
202300026715,10,9,2023,11:20,1,1,6,48,48192,1,3,2,2,1
202300026716,10,9,2023,16:20,1,7,6,08,08457,2,3,2,1,1
202300026717,10,9,2023,16:20,1,1,1,88,88408,1,4,2,1,1
202300026718,19,12,2023,05:00,3,1,1,11,11024,1,3,2,1,1
202300026719,18,8,2023,19:20,5,1,3,987,98734,2,2,2,1,1
202300026719,18,8,2023,19:20,5,1,3,987,98734,2,2,2,1,1
202300026720,9,9,2023,19:45,3,1,6,988,98805,1,2,2,2,1
202300026721,18,12,2023,08:02,1,1,6,63,63430,2,3,2,2,1
202300026722,10,9,2023,16:55,1,1,7,18,18157,1,1,3,1,1
202300026723,26,11,2023,21:00,3,1,6,63,63423,1,4,2,2,1
202300026724,10,9,2023,22:45,5,1,6,973,97309,2,4,2,1,1
202300026724,10,9,2023,22:45,5,1,6,973,97309,2,4,2,1,1
202300026725,10,9,2023,19:01,3,1,1,973,97309,1,3,2,1,1
202300026726,18,12,2023,22:33,3,1,6,49,49060,1,3,2,1,1
202300026727,11,9,2023,09:50,1,1,3,01,01200,2,3,2,1,1
202300026727,11,9,2023,09:50,1,1,3,01,01200,2,3,2,4,1
202300026728,18,12,2023,22:20,3,1,6,12,12215,1,3,2,1,1
202300026729,22,8,2023,18:45,1,1,4,34,34032,1,1,2,1,1
202300026730,9,9,2023,11:35,1,1,6,69,69043,2,4,2,1,1
202300026731,18,12,2023,10:45,1,1,6,47,47174,1,3,2,1,1
202300026732,10,9,2023,18:10,1,1,2,38,38053,1,1,3,1,1
202300026733,19,12,2023,07:10,3,1,6,68,68305,1,3,2,1,7
202300026734,19,12,2023,17:35,5,1,6,39,39491,2,3,1,2,1
202300026734,19,12,2023,17:35,5,1,6,39,39491,2,3,2,1,1
202300026735,11,9,2023,08:40,1,1,4,69,69013,1,1,3,1,1
202300026736,18,12,2023,16:40,1,1,7,44,44084,2,4,2,1,1
202300026737,9,9,2023,19:00,2,1,7,69,69080,1,3,2,1,1
202300026738,10,9,2023,16:40,1,1,7,91,91249,1,1,3,1,1
202300026739,16,12,2023,16:15,1,1,7,29,29105,2,3,1,1,9
202300026740,11,9,2023,06:45,1,1,7,988,98803,1,2,2,2,1
202300026741,8,9,2023,07:10,1,1,6,971,97125,1,3,2,1,1
202300026742,10,9,2023,20:15,2,1,6,45,45210,1,3,2,1,1
202300026743,19,12,2023,17:30,3,3,2,02,02042,1,3,-1,1,2
202300026744,8,9,2023,19:40,1,1,6,45,45212,2,4,2,1,1
202300026744,8,9,2023,19:40,1,1,6,45,45212,2,4,2,1,1
202300026745,11,9,2023,17:15,1,1,2,77,77144,1,3,2,1,1
202300026745,11,9,2023,17:15,1,1,2,77,77144,1,3,2,1,1
202300026746,18,12,2023,15:30,1,1,3,03,03062,1,3,2,1,1
202300026746,18,12,2023,15:30,1,1,3,03,03062,1,3,2,1,1
202300026747,9,9,2023,09:30,1,1,1,48,48004,1,3,2,1,1
202300026748,18,12,2023,15:50,1,1,2,70,70413,1,3,2,1,1
202300026749,10,9,2023,08:30,1,1,1,84,84053,1,4,2,1,1
202300026749,10,9,2023,08:30,1,1,1,84,84053,1,4,-1,-1,-1
202300026750,7,9,2023,14:30,1,1,3,84,84004,2,3,2,1,1
202300026751,19,12,2023,00:40,4,1,6,14,14057,1,3,3,1,1
202300026752,10,9,2023,09:35,1,1,7,84,84103,1,3,2,1,1
202300026753,10,9,2023,14:25,1,1,3,06,06154,1,3,2,1,1
202300026754,9,9,2023,11:20,1,1,3,06,06055,1,7,2,1,1
202300026755,18,12,2023,20:15,3,1,1,50,50215,1,3,2,1,1
202300026756,10,9,2023,16:20,1,1,2,05,05052,1,2,2,1,1
202300026757,18,12,2023,18:20,2,1,6,50,50400,1,3,2,1,1
202300026758,11,9,2023,14:11,1,1,1,13,13081,1,3,3,1,1
202300026759,9,9,2023,12:45,1,1,1,13,13053,1,3,-1,1,1
202300026760,18,12,2023,13:50,1,2,1,60,60465,1,3,2,3,2
202300026761,11,9,2023,08:55,1,1,7,13,13035,1,3,2,1,1
202300026762,18,12,2023,07:00,2,1,6,64,64083,1,3,2,2,1
202300026763,10,9,2023,03:30,3,1,3,21,21564,1,3,2,1,1
202300026763,10,9,2023,03:30,3,1,3,21,21564,1,3,2,1,1
202300026764,11,9,2023,07:50,1,1,6,68,68348,2,3,2,1,1
202300026765,19,12,2023,13:15,1,1,6,21,21061,1,3,2,1,1
202300026766,18,12,2023,18:00,2,1,3,24,24586,1,3,2,1,1
202300026767,9,9,2023,17:30,1,1,3,68,68368,1,3,2,1,1
202300026767,9,9,2023,17:30,1,1,3,68,68368,1,3,-1,1,1
202300026768,19,12,2023,08:35,1,1,1,04,04049,2,3,2,1,1
202300026768,19,12,2023,08:35,1,1,1,04,04049,2,3,-1,1,1
202300026769,8,9,2023,10:25,1,1,2,54,54173,1,3,2,3,1
202300026770,10,9,2023,17:00,1,1,7,57,57665,1,3,2,2,1
202300026771,18,12,2023,16:00,1,1,3,87,87187,1,3,-1,2,1
202300026771,18,12,2023,16:00,1,1,3,87,87187,1,3,2,1,1
202300026772,11,9,2023,08:00,1,1,7,73,73292,1,3,2,1,1
202300026773,5,9,2023,11:00,1,1,3,73,73303,2,3,3,1,1
202300026774,19,12,2023,18:05,3,1,1,30,30269,1,3,2,1,1
202300026775,9,9,2023,09:20,1,7,3,73,73243,1,3,2,2,1
202300026776,10,9,2023,12:45,1,1,6,26,26290,1,3,2,1,1
202300026777,9,12,2023,17:30,3,3,6,52,52017,1,3,2,2,2
202300026778,10,9,2023,10:30,1,1,2,07,07136,2,3,2,1,1
202300026779,19,12,2023,08:10,1,1,6,77,77306,1,1,3,1,1
202300026780,18,12,2023,09:15,1,5,7,17,17074,2,3,2,1,1
202300026781,9,9,2023,15:15,1,1,3,69,69176,1,3,2,4,1
202300026781,9,9,2023,15:15,1,1,3,69,69176,1,3,2,2,1
202300026782,9,9,2023,20:15,1,1,6,19,19146,2,4,2,2,1
202300026783,9,9,2023,23:50,3,1,7,33,33073,1,3,2,1,1
202300026784,11,9,2023,16:20,1,1,6,50,50099,1,3,2,1,1
202300026785,18,12,2023,17:50,3,1,7,38,38331,2,4,2,2,1
202300026785,18,12,2023,17:50,3,1,7,38,38331,2,4,2,2,1
202300026786,10,9,2023,10:30,1,2,6,50,50099,2,3,2,2,2
202300026787,7,9,2023,12:36,1,1,1,14,14724,1,3,2,1,1
202300026788,18,12,2023,15:00,1,1,1,971,97106,2,2,2,2,1
202300026789,10,9,2023,05:20,3,1,6,22,22389,1,4,2,1,1
202300026790,18,12,2023,13:55,1,5,6,21,21171,2,4,2,1,1
202300026791,9,9,2023,08:00,1,1,2,35,35326,2,3,2,2,1
202300026792,11,9,2023,03:45,5,1,6,76,76533,2,4,2,1,1
202300026793,19,12,2023,14:45,1,1,5,95,95355,2,3,2,1,2
202300026794,18,12,2023,14:30,1,7,3,05,05178,1,3,2,1,1
202300026794,18,12,2023,14:30,1,7,3,05,05178,1,3,2,1,1
202300026795,7,9,2023,06:05,3,1,2,59,59058,1,3,2,2,1
202300026796,16,12,2023,11:25,2,1,3,13,13072,1,3,2,2,1
202300026796,16,12,2023,11:25,2,1,3,13,13072,1,3,2,1,1
202300026797,29,8,2023,07:40,1,1,1,59,59034,2,4,2,1,1
202300026798,18,12,2023,18:29,3,1,6,76,76759,2,7,2,1,1
202300026799,9,9,2023,15:40,1,1,6,13,13005,1,1,1,1,1
202300026800,18,12,2023,18:08,2,1,4,13,13056,1,1,1,1,1
202300026801,10,9,2023,03:40,5,1,2,69,69382,1,7,3,1,1
202300026802,18,12,2023,11:50,1,1,2,83,83144,1,1,1,1,1
202300026803,18,12,2023,08:15,2,5,4,33,33487,1,1,3,2,1
202300026804,10,9,2023,20:20,3,1,3,91,91521,1,1,1,1,1
202300026805,18,12,2023,08:00,2,5,3,33,33550,1,1,3,1,1
202300026806,10,9,2023,18:25,1,1,2,91,91553,1,2,1,1,1
202300026807,16,12,2023,18:00,3,1,2,59,59009,1,2,1,1,1
202300026808,15,12,2023,12:20,1,1,2,59,59271,1,1,-1,1,1
202300026809,10,9,2023,12:29,1,1,2,91,91689,1,1,-1,1,1
202300026810,17,12,2023,03:30,3,1,2,62,62637,1,1,1,1,1
202300026811,10,9,2023,15:40,1,1,2,93,93007,1,1,-1,1,1
202300026812,18,12,2023,07:45,3,1,2,91,91161,1,1,3,2,1
202300026813,10,9,2023,06:40,2,1,2,95,95277,1,1,3,1,1
202300026814,17,12,2023,18:43,3,1,5,78,78640,1,2,1,1,1
202300026815,17,12,2023,08:04,1,1,7,92,92050,1,1,3,1,1
202300026816,9,9,2023,21:00,3,1,4,93,93005,1,1,1,1,1
202300026817,18,12,2023,17:35,2,1,3,95,95572,1,2,3,1,1
202300026818,10,9,2023,16:00,1,1,6,77,77122,1,2,1,1,1
202300026819,18,12,2023,14:16,1,1,4,93,93066,1,1,3,1,1
202300026820,9,9,2023,18:10,1,1,3,69,69383,2,4,1,1,1
202300026820,9,9,2023,18:10,1,1,3,69,69383,2,4,1,1,1
202300026821,18,12,2023,11:30,1,1,2,95,95277,1,1,3,1,1
202300026822,9,9,2023,13:37,1,1,6,972,97213,1,1,1,1,1
202300026823,18,12,2023,07:00,3,1,4,95,95582,1,1,3,2,1
202300026824,9,9,2023,09:55,1,1,6,972,97209,1,2,1,1,1
202300026825,31,8,2023,14:00,1,1,6,32,32416,1,3,2,1,9
202300026826,17,12,2023,05:30,2,1,3,974,97411,2,2,2,1,1
202300026826,17,12,2023,05:30,2,1,3,974,97411,2,2,2,1,1
202300026827,9,9,2023,03:15,5,1,2,69,69382,2,4,2,1,1
202300026827,9,9,2023,03:15,5,1,2,69,69382,2,4,1,1,1
202300026828,16,12,2023,17:55,1,2,6,974,97411,1,3,2,2,2
202300026829,16,12,2023,02:45,3,1,6,974,97411,1,2,1,1,1
202300026830,17,12,2023,18:00,1,1,2,974,97407,2,4,2,1,1
202300026831,17,12,2023,17:00,-1,-1,7,972,97209,2,3,-1,-1,-1
202300026832,8,9,2023,18:00,1,1,3,83,83118,2,3,2,1,1
202300026832,8,9,2023,18:00,1,1,3,83,83118,2,3,2,1,1
202300026833,9,9,2023,03:15,3,1,1,77,77389,1,3,2,1,1
